-661 35
210 -147
259 -61
957 694
-519 -206
245 59
-706 -230
-1070 -839
-21 -31
-1674 -1367
-117 133
-698 -719
-318 -272
165 92
798 61
-195 -220
230 -3
-177 -127
-288 -177
-222 -238
-104 213
-632 -50
-370 48
-1266 -782
405 -131
-1270 -396
-7 -26
-1688 -1025
-814 -36
-120 130
-727 -459
-448 -277
-608 -604
85 -13
-670 408
-329 -322
239 91
143 -79
-717 -222
-573 -156
-391 -394
-140 81
85 25
221 -179
-963 -985
10 -4
131 -37
838 -536
-471 -248
-443 146
87 -7
-402 -387
868 -109
-271 -259
-633 171
48 49
594 -79
411 8
-81 104
-419 60
125 -42
323 -27
131 -41
821 34
363 106
-891 -260
-1338 -473
-212 393
382 -149
135 22
567 68
-556 -582
-141 -148
17 17
-547 -548
367 -128
-147 46
237 -5
-726 -472
379 18
419 -219
-118 68
-853 -647
-398 -21
-185 251
-1050 -300
-676 -382
-1115 -305
-873 -703
-534 -486
481 48
-267 -186
536 84
404 -47
-977 -161
732 -68
-1010 -712
464 -177
-613 -63
-318 -316
-144 -5
141 -38
-910 -402
-814 -356
231 70
618 74
-380 564
-286 -238
-103 107
-139 -145
-1006 428
-124 -33
-195 -175
-115 89
-942 57
-416 -425
-530 35
395 81
-486 108
239 2
121 -56
-555 -362
201 -196
-376 -89
-366 -378
-416 -84
-204 207
-301 -72
-388 -359
64 -57
-195 216
-265 -276
279 -135
-143 211
-365 -231
-431 -384
902 122
-616 -605
264 32
-188 223
-167 45
-225 -241
-517 -235
654 -129
-431 -220
-559 -426
-853 -475
212 -149
-716 -717
-708 -38
350 -131
-1152 -1125
-498 -489
333 -41
-1169 -718
574 -211
779 420
-547 335
-298 65
125 -80
-594 -280
-494 -361
30 -2
-453 -102
-949 -743
-106 -110
-154 -73
332 -164
311 234
-830 -590
-138 -59
-18 -8
-557 -393
620 98
101 -35
-160 171
-239 -88
118 -111
-238 -232
370 210
288 -81
-438 -4
-612 -212
309 -58
-610 -597
-568 -407
-1182 -1196
-169 -67
-450 269
238 4
-544 -248
-358 -377
-844 315
-765 60
77 39
-320 -334
301 -167
-631 -629
-341 -236
-454 -309
-67 138
870 -46
-549 280
-677 -567
-900 -465
-19 82
-231 -256
718 143
-295 -151
-373 -387
-594 -319
505 -10
-1595 -817
986 -36
-278 76
-22 -16
-323 -69
-914 -280
-901 -26
181 70
-342 -95
-435 -407
-97 202
887 -142
217 -30
181 -76
-439 291
-96 244
-514 25
874 -208
-22 -30
832 -171
-96 59
816 -27
-236 -85
306 -99
-697 -691
-646 -442
520 89
-1805 -1023
-280 -52
-378 -405
-129 -14
-274 -253
-883 -109
-610 -120
-789 -797
231 -74
-452 -448
-1014 -928
-671 -329
-179 -149
-643 318
280 -168
19 36
-447 -54
-322 -310
-893 -791
-2053 -1519
539 42
-420 -433
200 20
968 42
-731 34
-1276 -1211
-1150 -637
-560 -505
1078 -300
-463 65
-371 438
-405 424
-570 169
118 42
270 -22
-159 30
-212 -62
-672 -417
-792 308
-2100 -835
-854 -521
-22 9
-538 -232
-457 -132
-521 -16
-420 351
423 -96
373 -218
-579 -222
-118 126
804 401
-732 -88
148 84
-105 -123
-342 -314
-263 -78
-257 -18
-92 197
-144 255
-518 -136
166 -86
-171 -148
23 -6
-20 -35
-18 -28
-278 -208
-215 135
-778 -242
318 -203
-262 -208
-779 -238
190 -178
-148 172
589 40
-519 -222
366 -39
-624 -379
-306 420
-159 -98
-569 -182
-672 -648
-549 396
247 -159
-607 243
263 -104
723 -41
-794 -808
-175 -186
219 -29
-896 -748
-9 -34
-153 -148
-375 -374
-409 -158
-658 -660
1374 291
182 -110
266 -187
-586 -527
-836 -181
-1080 -1089
-1168 -773
91 -86
-872 -852
-440 -157
-353 -88
-189 215
584 37
-1074 -673
101 -26
-338 -222
-476 -489
230 -157
-747 -128
231 -18
189 6
183 -61
-402 -129
-1436 -1427
-1390 -840
-537 -323
376 -70
45 -36
349 -197
-964 -991
-317 -346
-929 -787
-258 -249
-746 -581
-428 -193
-700 -586
-583 -358
-614 -613
112 -102
-282 -118
-67 26
-175 191
-1035 -894
-254 -231
367 -244
677 99
1212 -752
-679 -295
-589 -521
-515 -223
-1517 -1051
-596 -56
-7 31
115 -12
-1037 -614
505 21
-358 -222
-721 -459
-510 778
-371 -200
-1233 -1089
1069 487
-169 217
-633 -325
-519 -469
-430 301
139 -9
-278 20
27 -15
659 -53
-260 -144
-518 -455
-812 -524
-116 249
-314 -335
132 38
-283 141
-258 204
67 39
226 -66
-556 264
-842 -489
-774 -606
-176 -64
-550 -139
-366 225
740 66
363 68
-1552 -1275
-94 -42
-826 -547
-173 119
-674 -631
112 22
313 -201
900 -206
426 96
339 272
567 124
-856 -553
40 12
175 -119
-54 93
1514 -102
418 -24
-1154 -406
-160 174
-713 -424
214 -150
-939 -224
-578 -347
-984 -1001
5 21
-77 -98
797 -56
-1197 -965
-1022 -636
53 20
-183 -189
638 -493
-142 -149
525 -183
-760 -333
-171 57
-386 118
-153 -86
1192 133
1008 -97
241 -1
-313 -310
759 -376
-815 -793
336 76
494 -42
-1080 -225
-366 -253
-47 102
-963 -966
320 48
-313 -180
-15 55
-42 52
-941 -669
-239 137
-977 -828
704 -131
72 5
634 -197
-306 -307
-681 41
465 64
-228 -231
-61 -85
569 22
389 -188
617 217
-963 -556
263 -16
265 -65
118 -16
930 -383
787 73
-143 -148
-425 -447
-870 -403
-812 -821
-432 -59
-756 -502
-502 -452
-805 -108
282 54
-355 -359
-527 -542
-451 -421
-220 252
-110 129
-920 -395
176 51
-790 -417
382 -152
-654 -160
753 115
-451 -450
-315 -5
-709 -414
-272 -115
515 12
-53 156
-230 -186
-252 -233
-366 354
-545 5
-120 -131
-711 -382
248 123
-396 -256
-494 -355
-955 -689
-960 -752
-318 326
-27 43
-530 -385
-293 -122
102 -43
-795 -105
-510 -516
-883 -535
-524 -528
-1036 -953
-583 -589
-841 -198
-389 -404
-97 47
-112 140
-65 -77
-623 -422
-1285 -918
345 16
-794 -769
-531 384
471 261
47 3
-919 -451
-719 -681
825 -104
393 150
346 10
891 92
200 50
-614 -613
-752 -765
383 60
668 -6
-108 143
470 -81
-72 74
422 -249
-218 21
-1224 -528
-860 -753
-397 -300
-774 -761
-434 -435
-730 -490
1000 242
-633 -22
-451 396
163 -67
10 4
371 -65
-547 -462
-601 -601
178 -110
-215 -139
-172 -188
-609 -614
-354 118
-100 -124
439 -198
-328 -41
-159 160
-206 -142
-496 -181
-707 -563
-275 -278
426 246
-1446 -567
75 -2
-730 -545
-605 -320
-443 -462
-388 -118
95 -74
211 -95
-476 -294
-230 -232
45 -9
-677 176
-514 -182
-218 243
89 -42
-256 -67
-570 -516
-262 301
-254 -53
-542 -520
357 -239
-321 0
-523 -544
69 5
579 -5
-1121 -1074
-873 -514
-706 -723
520 -344
72 -46
201 8
-407 126
23 24
-799 -798
-930 394
-282 235
-97 15
-903 -892
114 56
-199 -133
-654 -520
768 476
140 -15
334 -128
-387 -95
644 -263
-59 -66
-365 -291
-263 -2
389 -62
170 -24
391 66
329 71
-923 -588
611 -192
239 -105
-73 -46
-287 121
284 -94
-522 557
529 115
-83 -31
-1493 -1272
-979 -547
497 -292
-265 -263
149 64
-167 -137
-121 223
25 -4
-83 154
-247 -266
-759 -750
-87 166
111 30
-32 77
-344 -288
-496 243
-59 -21
297 -188
-497 -392
-308 -185
-185 229
-869 94
175 -26
317 -38
166 30
-619 -109
955 -194
-498 -215
-217 30
-187 -99
-302 9
-334 -153
670 -174
132 -35
473 133
-789 -284
431 -20
210 -28
1268 -454
-649 -640
412 -290
-285 -285
-1018 -591
-668 -370
-231 -232
97 -42
