28 -50
-15 -16
20 20
-38 -38
20 20
12 12
-15 -30
14 14
-1 -1
-10 -49
-40 -40
37 37
-45 13
22 -25
-12 -12
-19 -19
-4 -4
-49 -49
-3 -3
-17 -17
-11 -11
28 51
32 11
-31 -31
48 48
33 14
20 -8
25 25
-26 -26
12 110
-8 -8
-21 -21
-43 -65
8 8
12 12
18 -40
32 32
-34 -34
18 98
-11 26
-28 -28
25 25
43 43
-40 -40
34 34
29 29
-22 102
31 -31
-13 73
-29 -29
9 -18
-20 -20
14 -11
16 16
15 15
44 44
47 47
-28 -28
33 33
-6 -6
-10 -10
-29 -29
25 25
-24 -33
44 44
21 21
23 106
-34 91
10 10
-16 61
-50 -50
40 -7
-33 -33
45 45
10 -26
-9 21
-7 -7
-17 37
-20 -20
-40 -40
10 10
-17 -17
-47 -10
-24 -24
-32 -32
-31 -31
-49 23
23 23
36 36
49 49
20 20
15 -92
14 10
16 -6
24 24
9 9
33 -77
-14 -14
6 6
-40 -40
-31 -31
16 16
43 43
-43 16
-40 -40
-47 -47
29 29
-42 43
41 16
11 2
-39 -39
-38 -38
16 16
-17 -17
-39 75
33 33
-25 80
-25 -25
49 49
-36 -36
22 22
-32 -32
10 -111
-3 -8
-41 -41
34 34
-30 126
34 34
-6 -6
-39 -39
-17 -17
48 48
19 19
44 44
-43 -43
11 11
21 21
-31 -19
44 44
14 14
-8 -8
-19 -19
-43 76
-21 -21
-25 -92
15 -75
22 22
-37 -37
41 41
27 27
-32 -32
-8 -8
-1 -1
15 15
11 11
43 -44
-10 62
-32 -32
-42 -42
18 18
-48 6
-30 -40
-41 -41
36 55
-20 -20
-9 -9
19 -55
-26 -26
-40 -26
-15 -15
11 11
43 43
-13 -13
15 15
-43 69
41 41
33 80
-42 -42
31 63
-27 -27
41 41
6 6
8 8
24 24
-45 -45
-12 -12
-22 -22
-9 -9
-9 -9
-29 67
19 -4
30 30
-36 -36
33 33
-43 -43
13 13
40 -60
-47 -47
17 74
-33 -33
48 -37
36 36
31 31
-16 -16
-40 -40
49 49
21 21
28 28
27 0
-14 -14
44 44
-6 -73
-46 2
46 46
46 46
37 37
-28 -28
35 35
-12 -12
-17 -17
-14 -47
-32 -32
47 38
-37 -37
9 9
-50 -50
6 6
-16 -40
-26 -26
-45 30
20 20
36 36
-32 134
31 31
12 12
25 25
35 -27
15 15
13 13
7 7
-12 -12
-31 45
-20 -20
-22 -22
-25 17
-2 -2
44 44
33 68
30 12
11 29
10 10
29 -51
27 27
-1 -1
28 28
44 44
46 46
-36 -117
38 -91
-43 -43
-2 -2
16 16
47 -3
33 33
-23 -23
-8 -8
-14 -14
-32 -80
16 16
29 29
-50 -50
14 14
-29 -29
39 39
44 -50
-22 80
-25 -25
-42 47
-2 -2
-5 -5
-43 -35
-12 -12
-16 -16
-17 -17
-25 -25
-37 -39
-50 -50
-36 -36
22 22
-47 -47
-3 56
-25 49
-42 -42
