-661,420
210,-61
259,-61
957,540
-519,-296
245,54
-706,1029
-1070,-1054
-21,-8
-1674,-704
-117,-46
-698,-681
-318,37
165,35
798,119
-195,-127
230,-139
-177,-159
-288,-296
-222,-187
-104,80
-632,336
-370,277
-1266,-457
405,-146
-1270,-151
-7,23
-1688,-376
-814,-750
-120,15
-727,-401
-448,147
-608,-613
85,17
-670,905
-329,-336
239,-10
143,5
-717,555
-573,-585
-391,-307
-140,-151
85,22
221,-168
-963,-55
10,15
131,-9
838,-562
-471,-135
-443,402
87,-8
-402,283
868,172
-271,146
-633,23
48,32
594,-214
411,-124
-81,114
-419,115
125,-42
323,-68
131,-84
821,83
363,100
-891,-664
-1338,-359
-212,231
382,-143
135,-109
567,-110
-556,-68
-141,-136
17,-2
-547,-560
367,-329
-147,20
237,-2
-726,-602
379,156
419,-221
-118,-142
-853,-49
-398,-254
-185,310
-1050,350
-676,-579
-1115,-679
-873,-534
-534,-498
481,54
-267,-259
536,-286
404,-44
-977,50
732,264
-1010,-93
464,-304
-613,669
-318,-311
-144,-1
141,-29
-910,59
-814,806
231,20
618,205
-380,-266
-286,329
-103,-78
-139,-1
-1006,278
-124,259
-195,-33
-115,120
-942,910
-416,361
-530,87
395,292
-486,48
239,11
121,-7
-555,-550
201,-131
-376,309
-366,-137
-416,354
-204,46
-301,456
-388,407
64,-60
-195,322
-265,-119
279,-135
-143,-129
-365,-376
-431,-393
902,41
-616,-628
264,-106
-188,124
-167,4
-225,229
-517,-147
654,-233
-431,-4
-559,-506
-853,-764
212,-159
-716,-147
-708,-133
350,-305
-1152,-1052
-498,169
333,0
-1169,-343
574,-225
779,345
-547,-550
-298,320
125,-93
-594,680
-494,-502
30,8
-453,35
-949,-789
-106,86
-154,298
332,-155
311,139
-830,-441
-138,-113
-18,38
-557,-556
620,17
101,-31
-160,125
-239,-223
118,-65
-238,-203
370,-107
288,-75
-438,273
-612,-550
309,-92
-610,-301
-568,-589
-1182,-1018
-169,-100
-450,288
238,-51
-544,413
-358,5
-844,-412
-765,47
77,-7
-320,-26
301,-150
-631,-633
-341,-292
-454,-304
-67,99
870,-313
-549,-557
-677,-526
-900,-560
-19,86
-231,-143
718,181
-295,-303
-373,-80
-594,-163
505,258
-1595,305
986,121
-278,-79
-22,42
-323,-223
-914,29
-901,-219
181,-100
-342,-306
-435,-442
-97,215
887,15
217,30
181,-36
-439,468
-96,82
-514,-100
874,-450
-22,-26
832,-169
-96,205
816,-123
-236,445
306,-174
-697,-663
-646,84
520,-12
-1805,-1488
-280,-150
-378,-396
-129,-133
-274,-259
-883,-703
-610,464
-789,-800
231,-74
-452,-461
-1014,-824
-671,22
-179,-188
-643,212
280,-226
19,-9
-447,105
-322,299
-893,337
-2053,-1880
539,60
-420,-433
200,1
968,54
-731,860
-1276,-737
-1150,500
-560,12
1078,-311
-463,-146
-371,373
-405,-231
-570,598
118,-10
270,-46
-159,105
-212,201
-672,815
-792,849
-2100,598
-854,-865
-22,-24
-538,132
-457,-197
-521,29
-420,293
423,-343
373,-220
-579,725
-118,218
804,383
-732,432
148,-23
-105,-34
-342,-350
-263,261
-257,482
-92,-17
-144,256
-518,-4
166,-97
-171,210
23,-5
-20,58
-18,6
-278,-270
-215,-184
-778,53
318,-204
-262,-200
-779,106
190,-102
-148,-88
589,-166
-519,-537
366,-30
-624,359
-306,-214
-159,-78
-569,-59
-672,-487
-549,-344
247,-159
-607,-63
263,-82
723,-406
-794,-248
-175,-185
219,-51
-896,738
-9,-19
-153,-149
-375,-368
-409,-9
-658,-564
1374,173
182,-147
266,-215
-586,735
-836,236
-1080,-226
-1168,964
91,-86
-872,-9
-440,518
-353,393
-189,294
584,-175
-1074,-893
101,-38
-338,32
-476,662
230,-150
-747,27
231,-35
189,-34
183,-24
-402,-47
