28,28
-15,-15
20,20
-38,-38
20,20
12,12
-15,-15
14,14
-1,-1
-10,-10
-40,-40
37,37
-45,-21
22,-28
-12,-12
-19,-19
-4,-4
-49,-49
-3,-3
-17,-17
-11,-11
28,28
32,32
-31,-31
48,48
33,1
20,20
25,25
-26,-26
12,125
-8,-8
-21,-21
-43,-43
8,8
12,-29
18,18
32,32
-34,-34
18,90
-11,56
-28,34
25,25
43,43
-40,-40
34,34
29,29
-22,109
31,-35
-13,58
-29,-29
9,9
-20,-20
14,14
16,16
15,15
44,44
47,47
-28,-28
33,33
-6,-6
-10,-48
-29,-29
25,25
-24,-24
44,44
21,21
23,88
-34,97
10,10
-16,35
-50,-50
40,12
-33,-33
45,45
10,10
-9,24
-7,-7
-17,22
-20,-20
-40,-40
10,10
-17,-17
-47,-12
-24,-24
-32,-32
-31,-31
-49,0
23,23
36,36
49,49
20,20
15,-63
14,14
16,16
24,24
9,9
33,-86
-14,-14
6,6
-40,-40
-31,-31
16,16
43,43
-43,-10
-40,-40
-47,-47
29,29
-42,39
41,41
11,11
-39,-39
-38,-38
16,16
-17,-17
-39,89
33,-8
-25,62
-25,24
49,49
-36,-36
22,22
-32,-32
10,-121
-3,-3
-41,-41
34,34
-30,128
34,34
-6,-6
-39,-39
-17,-17
48,48
19,19
44,44
-43,-43
11,11
21,21
-31,-31
44,44
14,14
-8,21
-19,-19
-43,77
-21,-21
-25,-87
15,-66
22,22
-37,-37
41,41
27,5
-32,-32
-8,28
-1,-1
15,-25
11,11
43,-54
-10,-10
-32,-32
-42,-42
18,18
-48,30
-30,-30
-41,-41
36,36
-20,-20
-9,-9
19,-51
-26,-26
-40,-40
-15,-15
11,11
43,19
-13,-13
15,15
-43,36
41,41
33,33
-42,-42
31,31
-27,-27
41,41
6,6
8,8
24,24
-45,-45
-12,-12
-22,13
-9,-9
-9,-9
-29,73
19,19
30,30
-36,-36
33,33
-43,-43
13,13
40,-38
-47,-47
17,63
-33,-33
48,-31
36,36
31,31
-16,-16
-40,-40
49,49
21,21
28,28
27,27
-14,-14
44,44
-6,-77
-46,-46
46,46
46,46
37,37
-28,-28
35,35
-12,-12
-17,20
-14,-14
-32,-32
47,6
-37,-37
9,9
-50,-50
6,6
-16,-16
-26,-26
-45,36
20,69
36,13
-32,93
31,31
12,12
25,25
35,-20
15,15
13,13
7,7
-12,-52
-31,21
-20,-20
-22,-22
-25,-25
-2,-2
44,44
33,62
30,30
11,63
10,10
29,-24
27,27
-1,-1
28,28
44,44
46,46
-36,-125
38,-51
-43,-43
-2,-2
16,16
47,1
33,33
-23,-23
-8,-8
-14,-14
-32,-86
16,16
29,12
-50,-50
14,14
-29,-29
39,39
44,-39
-22,82
-25,-25
-42,53
-2,-2
-5,-5
-43,-43
-12,15
-16,-16
-17,-17
-25,-25
-37,-37
-50,-75
-36,-36
22,22
-47,-47
-3,44
-25,70
-42,-42
-43,-43
40,40
-20,-20
40,40
24,-51
8,8
-24,-24
33,33
-36,-36
-20,-20
-50,-50
26,26
-49,-49
48,-26
-48,-48
-35,-35
41,41
-15,-15
-23,-23
-27,-27
23,-23
-39,-12
8,8
-27,-66
-32,63
-10,79
32,32
47,25
22,-12
6,-88
39,39
28,28
-6,-6
46,46
46,46
-34,-34
-2,-2
48,-11
13,13
-48,-48
30,108
-34,-34
35,35
-29,57
10,10
-2,-2
-34,-34
37,-109
-9,-9
-33,63
-43,-43
-28,-28
-42,27
-43,-43
36,36
-5,-58
-22,-22
-7,-7
-12,-12
-6,-6
10,10
-36,-36
-25,52
-41,-73
14,14
-38,-38
-36,74
27,27
-14,-14
44,-46
-33,-1
-17,-2
17,17
26,26
12,12
-15,-15
35,35
47,7
-26,-26
-18,-18
7,7
-1,-1
33,33
-12,-12
-24,-24
36,36
-31,-31
-5,-5
-7,-7
48,48
14,14
-21,-21
24,2
-34,-75
-4,-4
-29,-29
-36,76
48,-28
-18,-18
23,23
-25,22
