-43 -25
125 63
56 73
153 60
147 199
378 314
170 138
230 222
-79 -61
402 313
-150 -5
-482 -129
275 119
262 226
-200 61
-82 -1
-33 -40
-61 110
-5 -30
152 220
-321 -158
371 259
60 57
10 -2
-11 -48
279 178
-51 44
205 146
-85 38
250 62
12 32
268 206
-58 120
38 56
-215 -48
-281 39
143 93
-115 -101
131 192
-66 -39
-284 -117
23 34
197 185
386 398
294 83
-129 -18
-137 134
-159 -91
15 5
-59 40
391 279
12 5
393 315
4 -12
-70 -42
-451 -108
318 169
-226 47
71 -9
250 174
146 49
-156 -15
-206 -116
-320 -19
32 8
108 109
-168 177
-341 -174
27 15
-21 87
-216 -6
-67 -69
74 -8
28 40
-105 49
46 66
-244 107
186 129
35 16
93 98
120 83
-301 -178
-201 117
-351 -66
275 122
-38 -52
215 211
-138 163
-520 -1
37 54
70 136
180 115
138 29
-547 -176
144 122
-194 -49
304 164
30 38
-244 -67
-179 -161
-130 25
-14 63
255 61
-395 -32
-175 -26
343 171
-162 -134
158 132
184 164
-56 6
296 254
-341 -168
-230 -223
-144 29
36 -4
32 26
35 11
202 68
-293 -44
73 69
116 130
-49 110
-269 -25
22 -20
-409 -90
79 143
-251 100
164 146
-101 -52
-326 -217
333 197
390 332
176 194
-125 -86
228 179
-123 -64
-190 -16
175 62
-140 91
-184 -5
262 68
-284 -96
-31 60
379 229
-287 12
229 105
-200 -52
-458 -59
220 222
42 0
-134 148
256 128
75 38
-20 76
455 68
51 47
-234 80
-367 48
-90 54
13 -9
43 59
-318 76
-215 -62
-4 72
72 6
103 3
102 68
150 68
30 14
56 -15
344 251
-29 68
-390 -65
-128 -5
333 274
-124 6
126 69
54 90
-25 80
-23 -28
-6 -51
149 67
310 183
16 19
67 40
-151 -8
121 26
-71 28
-49 98
-45 90
-110 -28
-103 58
174 117
45 -2
-57 105
345 209
-160 92
-14 27
49 13
-235 -46
-284 26
-92 33
185 167
195 37
-225 48
-438 -166
-53 69
-236 41
-53 -78
-121 -20
220 331
295 60
175 155
243 94
147 151
-20 53
216 195
-112 35
-189 -150
-20 59
-126 56
39 52
-35 55
258 51
56 38
-27 73
-180 16
-2 -18
-200 122
302 119
-136 17
286 53
235 114
-80 -67
111 106
-124 -25
-162 -6
-62 -55
-207 -100
-143 51
-76 66
-184 -139
6 18
59 82
14 11
165 59
-27 22
-287 87
138 224
-14 32
118 56
20 41
244 190
182 66
339 25
-186 -76
35 47
119 110
150 96
121 25
220 213
-103 -10
47 49
253 161
163 55
-105 -1
201 157
125 84
566 346
-5 -33
69 122
211 49
195 33
137 60
60 101
-300 -88
251 173
-196 -5
-52 -20
-164 62
-270 -170
69 112
78 55
-80 -28
-334 -94
-165 -45
-118 37
163 143
-28 -19
494 329
322 179
-55 107
-32 85
-200 -54
390 270
-106 -41
-33 20
447 246
206 168
138 45
136 128
-84 -18
114 6
-304 -35
234 134
5 30
108 38
-138 -50
-232 -72
-247 -19
316 240
-58 -20
50 6
-226 -43
87 22
4 -27
56 30
-201 -116
232 210
193 122
-66 -68
283 305
-285 -89
145 89
177 122
-158 -6
-292 170
-119 -24
-35 -4
81 151
-105 18
-6 -12
-25 20
107 48
-120 1
101 76
12 -12
-386 -239
-133 59
-190 81
-4 24
157 81
-156 -157
-213 -111
-110 162
-179 85
-31 75
254 145
-9 39
226 196
132 88
369 216
-230 -4
78 95
221 137
-3 -33
-159 -63
-95 55
475 286
-76 84
-312 -72
-233 -25
169 225
-184 -53
-49 107
329 310
-33 -37
-44 -81
-350 -48
-116 -46
67 81
-185 -66
-76 -4
-172 -73
-15 -54
-182 94
175 71
10 -14
-378 -155
44 38
-7 -44
-34 -50
238 80
-297 76
-109 50
304 252
14 46
-79 30
-373 104
-58 64
22 -10
-69 52
-3 -2
142 58
338 222
74 57
442 250
-368 -73
128 24
69 51
33 6
-150 51
17 -20
-140 -71
-62 -56
-105 -66
166 115
30 16
-19 43
-165 -131
-62 61
52 39
14 -13
153 83
-265 10
-201 95
-222 -147
-49 -54
458 346
331 179
126 157
-6 -12
71 10
-303 18
205 184
-162 88
414 108
518 311
-248 -76
-169 -67
113 135
11 8
73 21
-101 -3
-253 -63
-113 6
84 71
161 115
-83 122
-18 1
207 41
139 75
-146 1
-346 -15
-136 -133
-132 -53
91 32
-66 44
290 95
-401 7
-26 16
-3 67
31 17
171 134
57 67
-16 60
-146 -32
-303 25
8 -24
-96 9
-367 -27
109 102
120 146
75 4
218 224
22 61
-126 -23
29 58
415 359
29 91
288 29
-133 80
-434 -12
-187 -67
92 122
-168 72
163 -8
104 75
-28 49
-280 -34
-410 -168
-63 63
119 99
180 123
152 111
378 231
-278 -10
30 48
184 146
324 104
123 0
-51 34
317 152
-399 -159
-263 23
-63 -39
-253 42
-346 26
-221 27
-81 55
