-661 41
210 -148
259 -67
957 700
-519 -117
245 54
-706 -241
-1070 -852
-21 -24
-1674 -1345
-117 138
-698 -722
-318 -275
165 94
798 -4
-195 -198
230 -5
-177 -159
-288 -139
-222 -239
-104 211
-632 -37
-370 47
-1266 -712
405 -119
-1270 -323
-7 -26
-1688 -926
-814 51
-120 139
-727 -379
-448 -143
-608 -590
85 19
-670 375
-329 -332
239 44
143 -26
-717 -317
-573 -328
-391 -391
-140 29
85 28
221 -105
-963 -980
10 7
131 -34
838 -536
-471 -304
-443 192
87 -10
-402 -429
868 -113
-271 -287
-633 109
48 45
594 -109
411 17
-81 115
-419 144
125 -45
323 -29
131 -5
821 74
363 108
-891 -277
-1338 -403
-212 387
382 -145
135 31
567 62
-556 -580
-141 -143
17 -9
-547 -559
367 -125
-147 -2
237 25
-726 -462
379 31
419 -210
-118 132
-853 -669
-398 70
-185 277
-1050 -286
-676 -411
-1115 -326
-873 -682
-534 -479
481 25
-267 -207
536 63
404 -36
-977 -118
732 -69
-1010 -563
464 -174
-613 -67
-318 -318
-144 -137
141 -40
-910 -414
-814 -399
231 73
618 142
-380 640
-286 -275
-103 101
-139 -162
-1006 334
-124 -105
-195 -180
-115 183
-942 96
-416 -399
-530 5
395 2
-486 19
239 -39
121 -65
-555 -392
201 -196
-376 -51
-366 -378
-416 18
-204 298
-301 -138
-388 -333
64 -61
-195 208
-265 -269
279 -136
-143 209
-365 -284
-431 -367
902 130
-616 -623
264 36
-188 226
-167 94
-225 -241
-517 -257
654 -95
-431 -213
-559 -423
-853 -499
212 -150
-716 -717
-708 -172
350 -131
-1152 -991
-498 -506
333 -52
-1169 -677
574 -213
779 380
-547 325
-298 90
125 -88
-594 -409
-494 -330
30 -1
-453 -103
-949 -808
-106 -109
-154 88
332 -140
311 236
-830 -611
-138 -40
-18 -18
-557 -277
620 61
101 -33
-160 190
-239 35
118 -111
-238 -239
370 233
288 -113
-438 -23
-612 -274
309 -43
-610 -624
-568 -373
-1182 -1194
-169 -96
-450 345
238 6
-544 -221
-358 -374
-844 293
-765 30
77 41
-320 -334
301 -169
-631 -634
-341 -275
-454 -368
-67 142
870 -47
-549 291
-677 -511
-900 -535
-19 88
-231 -255
718 103
-295 -206
-373 -377
-594 -407
505 -7
-1595 -784
986 65
-278 171
-22 26
-323 -10
-914 -318
-901 15
181 73
-342 -63
-435 -280
-97 194
887 -203
217 -12
181 -142
-439 402
-96 245
-514 126
874 -205
-22 -36
832 -175
-96 31
816 -132
-236 -42
306 -94
-697 -691
-646 -325
520 56
-1805 -967
-280 -97
-378 -394
-129 41
-274 -259
-883 -15
-610 -135
-789 -793
