-661 35
210 -141
259 -62
957 671
-519 -234
245 -67
-706 -146
-1070 -866
-21 -1
-1674 -1619
-117 190
-698 -722
-318 -26
165 91
798 112
-195 -72
230 -43
-177 108
-288 -115
-222 -14
-104 209
-632 -188
-370 496
-1266 -742
405 -121
-1270 -198
-7 26
-1688 -1053
-814 533
-120 152
-727 -340
-448 -208
-608 -475
85 15
-670 -91
-329 -332
239 -9
143 -34
-717 -478
-573 -505
-391 166
-140 -135
85 -41
221 -100
-963 -866
10 18
131 100
838 -531
-471 -444
-443 -328
87 -4
-402 -425
868 -62
-271 -281
-633 -432
48 7
594 -18
411 -54
-81 99
-419 -30
125 53
323 38
131 27
821 71
363 80
-891 -346
-1338 -442
-212 286
382 -148
135 -119
567 115
-556 -583
-141 21
17 -9
-547 -216
367 -293
-147 134
237 25
-726 -516
379 -50
419 -178
-118 -75
-853 -150
-398 -105
-185 319
-1050 -174
-676 -694
-1115 -677
-873 -308
-534 -478
481 60
-267 -271
536 -80
404 -43
-977 -90
732 -70
-1010 -917
464 -249
-613 117
-318 -307
-144 194
141 -37
-910 -298
-814 -251
231 3
618 408
-380 206
-286 32
-103 116
-139 -145
-1006 -447
-124 240
-195 -204
-115 14
-942 -487
-416 -406
-530 -4
395 206
-486 -325
239 128
121 29
-555 -364
201 -131
-376 -20
-366 -311
-416 90
-204 -225
-301 -256
-388 -389
64 -57
-195 331
-265 -278
279 -133
-143 -132
-365 -369
-431 -95
902 6
-616 -631
264 -128
-188 235
-167 215
-225 -43
-517 50
654 -118
-431 -433
-559 -325
-853 -706
212 -149
-716 -388
-708 -551
350 -123
-1152 -1164
-498 -429
333 16
-1169 -1066
574 -219
779 212
-547 60
-298 -321
125 28
-594 -186
-494 -451
30 46
-453 -36
-949 -434
-106 -81
-154 -23
332 -177
311 173
-830 -562
-138 137
-18 14
-557 -571
620 -141
101 -35
-160 -161
-239 133
118 -110
-238 -238
370 96
288 -75
-438 192
-612 -242
309 -138
-610 -562
-568 -391
-1182 -734
-169 10
-450 71
238 -15
-544 -196
-358 -266
-844 723
-765 243
77 21
-320 -331
301 -165
-631 -453
-341 222
-454 -303
-67 133
870 -49
-549 113
-677 -706
-900 -414
-19 80
-231 -224
718 270
-295 -189
-373 -392
-594 -214
505 159
-1595 -488
986 -70
-278 -204
-22 -5
-323 0
-914 -153
-901 -632
181 -114
-342 -44
-435 -440
-97 15
887 19
217 43
181 -35
-439 351
-96 53
-514 -96
874 -208
-22 -37
832 6
-96 186
816 328
-236 -239
306 -144
-697 -689
-646 -670
520 96
-1805 -1288
-280 198
-378 -368
-129 -145
-274 -276
-883 -477
-610 -346
-789 -792
231 -74
-452 -468
-1014 -668
-671 0
-179 -168
-643 445
280 -175
19 28
-447 135
-322 16
-893 -741
-2053 -1752
539 23
-420 -438
200 39
968 9
-731 -191
-1276 -576
-1150 -893
-560 -229
1078 -312
-463 86
-371 370
-405 -6
-570 269
118 -39
270 -50
-159 -108
-212 -212
-672 -495
-792 -316
-2100 -845
-854 -322
-22 50
-538 -523
-457 -363
-521 454
-420 68
423 90
373 -223
-579 -541
-118 -129
804 401
-732 -27
148 97
-105 -62
-342 -285
-263 172
-257 212
-92 198
-144 251
-518 -173
166 -82
-171 178
23 0
-20 25
-18 2
-278 16
-215 -217
-778 -530
318 -202
-262 -267
-779 -259
190 -99
-148 -20
589 29
-519 -461
366 -40
-624 10
-306 409
-159 221
-569 -551
-672 54
-549 -142
247 -162
-607 -101
263 -136
723 -45
-794 -394
-175 3
219 -54
-896 -551
-9 -34
-153 -156
-375 -308
-409 -316
-658 -143
1374 263
182 -110
266 -159
-586 -540
-836 -47
-1080 -995
-1168 53
91 -89
-872 -593
-440 88
-353 -305
-189 183
584 57
-1074 -447
101 66
-338 211
-476 -488
230 -130
-747 296
231 -85
189 -6
183 41
-402 -267
-1436 -917
-1390 -1035
-537 -486
376 9
45 -14
349 -193
-964 -979
-317 -183
-929 -573
-258 -65
-746 -421
-428 -429
-700 -560
-583 -472
-614 -634
112 -70
-282 -141
-67 -29
-175 -43
-1035 -587
-254 -242
367 -345
677 203
1212 -753
-679 -102
-589 -619
-515 47
-1517 -1457
-596 -194
-7 3
115 -15
-1037 -521
505 150
-358 -354
-721 -672
-510 708
-371 -373
-1233 -1172
1069 681
-169 335
-633 -45
-519 -393
-430 -133
139 -12
-278 -263
27 -13
659 -30
-260 -22
-518 -510
-812 -519
-116 95
-314 203
132 53
-283 -211
-258 112
67 38
226 138
-556 -225
-842 -807
-774 -796
-176 -194
-550 -103
-366 462
740 68
363 -23
-1552 -904
-94 -106
-826 -405
-173 -170
-674 -677
112 29
313 -204
900 -226
426 139
339 184
567 -50
-856 -647
40 -11
175 -41
-54 -67
1514 -183
418 -41
-1154 -220
-160 196
-713 -68
214 -160
-939 16
-578 -278
-984 -948
5 5
-77 -80
797 12
-1197 -492
-1022 -738
53 48
-183 -181
638 -442
-142 -155
525 27
-760 9
-171 224
-386 -31
-153 -104
1192 492
1008 -105
241 -20
-313 -216
759 -359
-815 -690
336 75
494 -33
-1080 -558
-366 -283
-47 106
-963 -847
320 -66
-313 -191
-15 39
-42 55
-941 -551
-239 -232
-977 -714
704 -140
72 24
634 -214
-306 273
-681 -330
465 90
-228 -184
-61 -87
569 97
389 -197
617 194
-963 -413
263 -22
265 -64
118 -13
930 -246
787 69
-143 -149
-425 -322
-870 -489
-812 -365
-432 -367
-756 -252
-502 -327
-805 -387
282 -56
-355 -280
-527 -480
-451 -276
-220 -42
-110 -91
-920 -374
176 16
-790 -441
382 -220
-654 -579
753 198
-451 -448
-315 -303
-709 -418
-272 261
515 161
-53 143
-230 110
-252 -281
-366 194
-545 -402
-120 -63
-711 5
248 -82
-396 -420
-494 -521
-955 -958
-960 -341
-318 -135
-27 89
-530 -387
-293 -314
102 -37
-795 -67
-510 -484
-883 -338
-524 -525
-1036 -924
-583 -493
-841 -202
-389 -396
-97 145
-112 169
-65 86
-623 -230
-1285 -1110
345 -65
-794 -805
-531 402
471 211
47 6
-919 -901
-719 -722
825 -121
393 -3
346 -179
891 91
200 47
-614 -222
-752 -759
383 -123
668 48
-108 -43
470 -151
-72 181
422 -305
-218 -155
-1224 -541
-860 -730
-397 -396
-774 -767
-434 -283
-730 152
1000 564
-633 -35
-451 439
163 -49
10 4
371 -77
-547 -544
-601 -544
178 66
-215 137
-172 -172
-609 -599
-354 -351
-100 239
439 -167
-328 378
-159 323
-206 45
-496 -111
-707 -559
-275 -162
426 101
-1446 -1032
75 -14
-730 -570
-605 -599
-443 -255
-388 -190
95 -72
211 110
-476 -502
-230 -133
45 -6
-677 -356
-514 -324
-218 232
89 -55
-256 -252
-570 -124
-262 -13
-254 316
-542 -539
357 -180
-321 -312
-523 -482
69 -41
579 -414
-1121 -638
-873 -653
-706 -111
520 -365
72 -43
201 -55
-407 -414
23 16
-799 -697
-930 342
-282 286
-97 -75
-903 -891
114 -24
-199 -200
-654 -340
768 475
140 36
334 -124
-387 658
644 -67
-59 24
-365 -128
-263 -264
389 -115
170 98
391 63
329 -4
-923 -873
611 -203
239 -169
-73 -15
-287 503
284 -206
-522 159
529 123
-83 -35
-1493 -1365
-979 -954
497 -66
-265 219
149 65
-167 -77
-121 180
25 29
-83 11
-247 -99
-759 -674
-87 130
111 8
-32 -41
-344 -154
-496 115
-59 98
297 -249
-497 -48
-308 -332
-185 131
-869 3
175 -27
317 -192
166 31
-619 -92
955 -176
-498 -267
-217 231
-187 -191
-302 -251
-334 -276
670 -265
132 -36
473 92
-789 -380
431 233
210 -10
1268 -465
-649 -520
412 -30
-285 -202
-1018 -594
-668 262
-231 -226
97 -41
-1101 -566
-838 -477
-1145 -692
-882 -513
-205 212
-378 -43
-1162 -901
1083 -942
-40 79
-537 -210
-287 -274
5 12
-364 -390
65 3
436 -22
195 -22
-110 71
-822 185
-788 -602
-172 291
-459 441
613 -91
-181 -195
-924 -923
-1313 -436
113 -51
37 11
-413 -33
29 -8
190 -136
-226 -221
91 -4
-849 -362
105 20
-496 -45
82 83
-934 -852
633 -480
-421 -339
-770 -395
-147 45
-522 -22
1031 87
-146 -12
-495 84
-202 -144
467 -358
855 280
257 -45
-1361 -883
-861 -717
-450 -129
-388 -394
370 -172
-421 193
-849 -755
37 -22
-265 -247
-958 -98
622 -22
-15 -11
-121 -36
-880 -652
-656 -252
-534 257
858 298
716 -332
-67 141
-383 517
-987 1
549 -112
455 122
506 333
138 -25
-124 129
458 26
-503 -414
431 -33
-1668 -1117
-402 -414
-294 -297
-521 -538
-658 -184
-506 -328
-929 -464
-223 -218
-404 46
-27 -7
253 -97
-4 17
-620 -391
313 -80
-681 11
-272 50
-216 313
-1193 -943
-476 528
-240 -270
21 6
6 -1
420 -51
-828 -820
741 -233
156 105
-555 -421
112 34
-843 -802
-27 24
-743 -30
