-43 -34
125 65
56 77
153 60
147 197
378 309
170 136
230 227
-79 -62
402 316
-150 2
-482 -131
275 118
262 222
-200 30
-82 29
-33 -44
-61 109
-5 -29
152 240
-321 -192
371 217
60 58
10 -3
-11 -46
279 177
-51 10
205 146
-85 3
250 57
12 27
268 203
-58 119
38 57
-215 -52
-281 17
143 93
-115 -100
131 192
-66 -46
-284 -120
23 33
197 163
386 381
294 83
-129 3
-137 103
-159 -91
15 5
-59 14
391 258
12 5
393 294
4 -6
-70 -46
-451 -120
318 167
-226 28
71 -7
250 178
146 68
-156 -19
-206 -82
-320 -24
32 8
108 103
-168 171
-341 -146
27 12
-21 86
-216 -30
-67 -70
74 -10
28 42
-105 30
46 67
-244 78
186 130
35 19
93 93
120 83
-301 -201
-201 88
-351 -79
275 112
-38 -50
215 199
-138 163
-520 -76
37 54
70 135
180 98
138 27
-547 -180
144 122
-194 -50
304 166
30 37
-244 -74
-179 -169
-130 11
-14 64
255 56
-395 -47
-175 -33
343 145
-162 -164
158 133
184 166
-56 -4
296 237
-341 -167
-230 -223
-144 34
36 -3
32 27
35 34
202 65
-293 -76
73 71
116 137
-49 104
-269 -18
22 -22
-409 -130
79 141
-251 77
164 142
-101 -64
-326 -212
333 194
390 311
176 167
-125 -50
228 179
-123 -78
-190 -21
175 64
-140 60
-184 -10
262 68
-284 -110
-31 36
379 235
-287 -10
229 107
-200 -63
-458 -84
220 223
42 1
-134 120
256 135
75 37
-20 75
455 106
51 46
-234 71
-367 25
-90 48
13 -7
43 59
-318 38
-215 -42
-4 72
72 6
103 9
102 82
150 67
30 14
56 -16
344 239
-29 69
-390 -110
-128 -44
333 273
-124 27
126 69
54 88
-25 82
-23 -31
-6 -52
149 65
310 179
16 22
67 36
-151 -18
121 24
-71 26
-49 94
-45 109
-110 -31
-103 55
174 116
45 -2
-57 94
345 209
-160 67
-14 44
49 25
-235 -41
-284 5
-92 43
185 175
195 39
-225 45
-438 -173
-53 66
-236 56
-53 -76
-121 -17
220 315
295 58
175 155
243 94
147 157
-20 54
216 195
-112 33
-189 -181
-20 60
-126 53
39 49
-35 70
258 52
56 35
-27 75
-180 8
-2 22
-200 93
302 122
-136 -3
286 80
235 113
-80 -48
111 107
-124 -21
-162 12
-62 -28
-207 -120
-143 61
-76 68
-184 -147
6 15
59 91
14 12
165 60
-27 23
-287 32
138 211
-14 29
118 59
20 28
244 180
182 55
339 27
-186 -93
35 45
119 110
150 96
121 39
220 212
-103 4
47 33
253 169
163 56
-105 -12
201 157
125 81
566 348
-5 -31
69 120
211 51
195 34
137 51
60 100
-300 -69
251 155
-196 -11
-52 -23
-164 76
-270 -196
69 111
78 53
-80 -27
-334 -119
-165 -32
-118 32
163 132
-28 -19
494 278
322 180
-55 107
-32 87
-200 -90
390 268
-106 -38
-33 2
447 240
206 167
138 45
136 133
-84 -41
114 10
-304 -34
234 136
5 30
108 39
-138 -53
-232 -69
-247 -3
316 243
-58 -8
50 0
-226 -45
87 21
4 -29
56 30
-201 -111
232 208
193 126
-66 -82
283 299
-285 -91
145 87
177 123
-158 -12
-292 106
-119 -27
-35 -8
81 151
-105 24
-6 -6
-25 11
107 53
-120 -5
101 74
12 -12
-386 -217
-133 25
-190 61
-4 28
157 82
-156 -160
-213 -113
-110 114
-179 53
-31 75
254 143
-9 30
226 191
132 93
369 215
-230 -5
78 89
221 138
-3 -37
-159 -58
-95 49
475 319
-76 69
-312 -72
-233 0
169 190
-184 -31
-49 100
329 281
-33 -38
-44 -79
-350 -30
-116 -52
67 87
-185 -85
-76 -32
-172 -74
-15 -55
-182 58
175 69
10 -14
-378 -134
44 38
-7 -49
-34 -49
238 85
-297 30
-109 44
304 252
14 45
-79 10
-373 68
-58 52
22 -8
-69 53
-3 17
142 61
338 191
74 53
442 258
-368 -96
128 25
69 64
33 5
-150 38
17 -16
-140 -37
-62 -57
-105 -74
166 113
30 14
-19 42
-165 -137
-62 50
52 41
14 -9
153 82
-265 -22
-201 36
-222 -133
-49 -56
458 380
331 168
126 139
-6 -27
71 10
-303 3
205 203
-162 79
414 108
518 308
-248 -110
-169 -70
113 136
11 12
73 20
-101 -4
-253 -62
-113 38
84 66
161 114
-83 105
-18 7
207 43
139 76
-146 -8
-346 -6
-136 -93
-132 -51
91 31
-66 37
290 92
-401 8
-26 10
-3 65
31 14
171 138
57 65
-16 60
-146 -33
-303 41
8 -27
-96 1
-367 -36
109 93
120 148
75 13
218 178
22 59
-126 -5
29 58
415 359
29 94
288 27
-133 64
-434 -42
-187 -72
92 94
-168 67
163 -9
104 81
-28 29
-280 -31
-410 -204
-63 48
119 101
180 133
152 114
378 242
-278 -38
30 52
184 147
324 101
123 1
-51 32
317 132
-399 -159
-263 -18
-63 -39
-253 30
-346 15
-221 6
-81 62
