28 -32
-15 -15
20 -20
-38 -38
20 20
12 12
-15 -15
14 14
-1 34
-10 -10
-40 -11
37 37
-45 -45
22 22
-12 -12
-19 -19
-4 17
-49 -15
-3 2
-17 -17
-11 -11
28 28
32 32
-31 -31
48 5
33 11
20 20
25 25
-26 -26
12 12
-8 -8
-21 -21
-43 -43
8 -26
12 -26
18 18
32 -14
-34 -34
18 18
-11 -11
-28 -28
25 25
43 43
-40 -63
34 34
29 29
-22 35
31 -10
-13 -13
-29 4
9 9
-20 -20
14 14
16 5
15 15
44 11
47 -6
-28 -28
33 -15
-6 -6
-10 -10
-29 14
25 25
-24 -24
44 26
21 21
23 23
-34 -18
10 0
-16 -16
-50 -50
40 40
-33 -33
45 45
10 -21
-9 -9
-7 -7
-17 -17
-20 -20
-40 -40
10 10
-17 -17
-47 -24
-24 -7
-32 1
-31 -12
-49 -27
23 23
36 22
49 49
20 20
15 -71
14 14
16 31
24 24
9 9
33 -71
-14 -14
6 6
-40 7
-31 -31
16 16
43 43
-43 15
-40 -40
-47 -47
29 29
-42 -42
41 41
11 11
-39 -39
-38 -38
16 16
-17 -17
-39 -41
33 17
-25 53
-25 -25
49 49
-36 -36
22 22
-32 -32
10 -9
-3 -3
-41 -41
34 34
-30 61
34 34
-6 -6
-39 -39
-17 -17
48 48
19 19
44 44
-43 -18
11 11
21 21
-31 -33
44 44
14 14
-8 -8
-19 41
-43 29
-21 -21
-25 -25
15 15
22 22
-37 -24
41 41
27 27
-32 -32
-8 -8
-1 -1
15 15
11 36
43 -14
-10 -10
-32 -32
-42 -42
18 18
-48 -22
-30 -49
-41 -41
36 36
-20 -20
-9 -9
19 14
-26 -26
-40 -40
-15 -15
11 11
43 43
-13 -13
15 15
-43 3
41 41
33 33
-42 -42
31 31
-27 -27
41 41
6 6
8 8
24 24
-45 -45
-12 -12
-22 -22
-9 -9
-9 -9
-29 18
19 19
30 30
-36 -36
33 1
-43 -43
13 13
40 -52
-47 -47
17 17
-33 -20
48 24
36 36
31 31
-16 -16
-40 -23
49 21
21 21
