26 -6
-8 -6
24 0
-14 -19
-30 -7
35 6
-38 -6
-31 -14
-11 -7
30 4
-34 9
16 10
11 -4
32 26
16 11
14 -2
32 27
-42 -6
-9 3
-32 -18
-30 -7
11 -16
-5 7
-29 12
-41 4
-23 -5
-27 4
-32 -22
44 39
35 22
-16 24
-41 6
-1 -9
6 -5
-1 -15
-38 -5
-10 3
13 28
-3 -27
32 6
17 22
-8 8
-29 -48
11 -7
-42 -16
11 6
-38 7
-17 -33
-23 -2
44 2
-9 -1
6 12
-4 8
44 27
-14 -13
-29 -21
34 13
9 -13
-19 -7
24 -3
6 4
29 0
-18 -25
18 11
-50 -7
34 1
-15 -12
-35 -24
28 26
-6 -4
-26 -1
-39 -33
-21 -21
-43 -19
6 22
-19 -12
35 9
10 5
30 20
-3 2
45 33
49 22
34 32
37 -16
-28 0
-37 -16
34 27
8 -4
-27 6
17 13
19 40
11 4
-43 2
18 0
36 7
9 -16
-11 -36
-50 -9
-20 22
22 -34
-47 -19
22 -7
31 12
-3 6
14 6
-8 14
32 7
39 8
36 28
-11 3
49 -2
7 -13
-4 -23
12 20
7 -15
37 10
-37 -8
-1 12
-22 -15
29 25
18 -13
-16 -2
19 3
-21 -11
-26 -19
-1 13
-38 -6
14 10
-38 -4
-25 -10
10 11
30 15
-27 -17
-30 -18
-4 -16
15 -16
-14 0
19 15
31 22
19 -1
-34 -31
11 7
-30 -21
-48 -11
-1 8
44 -8
-3 -43
12 31
23 34
39 41
-15 -13
-15 3
-20 -3
26 11
41 6
-36 4
-41 -38
27 29
41 43
-4 -10
17 11
-41 -13
-20 -20
-39 -23
31 1
9 12
42 12
-1 1
-12 8
8 10
-12 -3
13 -7
19 4
-1 -3
13 -2
-3 2
36 10
9 -5
-29 -15
46 17
-50 -16
18 7
-21 -9
11 -1
-18 8
-44 -39
38 13
45 7
30 21
-45 -25
18 13
-5 -13
7 -11
21 23
-13 1
-10 -24
-27 17
16 22
-19 -12
-8 12
46 12
-2 10
34 17
-3 28
-12 -5
-34 -16
-26 -16
36 17
31 22
-37 -16
-26 17
-4 11
-13 -15
16 16
-35 -15
-40 -7
-39 -6
47 1
-48 -29
25 -5
27 16
28 -4
33 21
-32 19
-5 7
36 10
42 35
-12 -24
45 29
-25 -14
-16 -33
-45 -21
-19 -6
